Year,Month,Day,Hour,Load,Site-1 Temp,Site-2 Temp,Site-3 Temp,Site-4 Temp,Site-5 Temp,Site-1 GHI,Site-2 GHI,Site-3 GHI,Site-4 GHI,Site-5 GHI,Combined_Temp,Combined_GHI,Day_Clipped,DayOfYear,dow,Timestep,sin_day,cos_day,sin_week,cos_week,sin_year,cos_year,is_weekend,Date,is_holiday,lag_1_temp,lag_24_temp,delta_1_temp,delta_24_temp,lag_1_ghi,lag_24_ghi,delta_1_ghi,delta_24_ghi,CDH,HDH
3,5,22,12,,19.8,18.4,22.3,20.0,21.1,868,594,790,848,884,1.2579842766504743,4.223751739730976,22,142,1,20939,-0.499999999999222,0.8660254037848878,0.9888308262251143,-0.14904226617626923,-0.3366262197468886,-0.9416383531796693,0,2023-05-22,0,0.9897461604588634,0.6859881302569433,0.26823811619161086,0.571996146393531,3.0004692482177617,2.2108797283115895,1.2232824915132143,2.0128720114193865,0.0,18.742015723349525
3,5,22,13,,20.1,18.9,23.0,20.1,21.2,886,680,871,880,900,1.3989321564268251,4.558596688647418,22,142,1,20940,-5.624048526968453e-13,1.0,0.9749279121818198,-0.22252093395633107,-0.33932457617528583,-0.9406693531754198,0,2023-05-22,0,1.2579842766504743,0.8723516803186142,0.14094787977635082,0.5265804761082109,4.223751739730976,3.0605920823485753,0.3348449489164418,1.4980046062988426,0.0,18.601067843573176
3,5,22,14,,19.7,18.8,23.4,20.5,21.3,859,735,882,910,923,1.4227173695271058,4.6896607582722005,22,142,1,20941,0.4999999999982479,0.8660254037854502,0.9555728057862259,-0.29475517441062804,-0.34202014332566283,-0.9396926207859105,0,2023-05-22,0,1.3989321564268251,1.16758560726186,0.0237852131002807,0.2551317622652458,4.558596688647418,4.428244551886671,0.13106406962478268,0.26141620638552965,0.0,18.577282630472894
3,5,22,15,,19.6,18.8,23.1,19.6,20.3,892,824,869,796,841,1.2263653827116656,4.5459964025477095,22,142,1,20942,0.8660254037845156,0.4999999999998666,0.9308737486441725,-0.365341024366476,-0.34471289904022595,-0.9387081640399656,0,2023-05-22,0,1.4227173695271058,1.1040294536702577,-0.1963519868154402,0.12233592904140789,4.6896607582722005,4.413890845317033,-0.143664355724491,0.13210555723067685,0.0,18.773634617288334
3,5,22,16,,19.0,18.1,21.8,19.1,19.6,760,751,763,705,727,0.9118172337442156,3.7856630965862785,22,142,1,20943,1.0,1.3067596007455076e-12,0.9009688679024156,-0.4338837391175655,-0.34740282118427174,-0.9377159910299114,0,2023-05-22,0,1.2263653827116656,0.9731860651439399,-0.31454814896745,-0.061368831399724266,4.5459964025477095,3.895033525095124,-0.760333305961431,-0.10937042850884549,0.0,19.088182766255784
3,5,22,17,,17.2,16.8,19.6,16.5,16.5,587,585,595,564,574,-0.031668686766823564,2.612470066897795,22,142,1,20944,0.8660254037849129,-0.49999999999917855,0.8660254037845876,-0.499999999999742,-0.3500898876464091,-0.9367161099114953,0,2023-05-22,0,0.9118172337442156,0.10001602189952817,-0.9434859205110392,-0.13168470866635174,3.7856630965862785,2.625233963798603,-1.1731930296884836,-0.012763896900807925,0.0,20.031668686766825
3,5,22,18,,16.9,16.2,18.6,16.5,16.6,198,248,234,131,184,-0.1757065921682123,-0.19534704570709063,22,142,1,20945,0.5000000000005113,-0.8660254037841435,0.8262387743159509,-0.5633200580636866,-0.35277407633872726,-0.9357085289038237,0,2023-05-22,0,-0.031668686766823564,-0.08932932163746622,-0.14403790540138872,-0.08637727053074608,2.612470066897795,0.2728934306436781,-2.8078171126048854,-0.4682404763507687,0.0,20.17570659216821
3,5,22,19,,16.1,15.7,17.5,15.8,16.1,97,83,86,65,77,-0.47970459962016104,-1.0485051262801772,22,142,1,20946,2.3212494524831343e-13,-1.0,0.781831482468172,-0.6234898018585553,-0.3554553651969313,-0.9346932562893113,0,2023-05-22,0,-0.1757065921682123,-0.3547838088733389,-0.3039980074519487,-0.12492079074682216,-0.19534704570709063,-0.7990851759463516,-0.8531580805730866,-0.24941995033382558,0.0,20.47970459962016
3,5,22,20,,15.5,15.5,16.2,15.2,15.3,12,8,12,7,7,-0.7610891058517549,-1.578715821403092,22,142,1,20947,-0.5000000000001092,-0.8660254037843755,0.7330518718297258,-0.6801727377710278,-0.35813373218060973,-0.9336703004135813,0,2023-05-22,0,-0.47970459962016104,-0.5080622983382351,-0.2813845062315939,-0.2530268075135198,-1.0485051262801772,-1.5345332542424115,-0.5302106951229149,-0.044182567160680586,0.0,20.761089105851756
3,5,22,21,,15.4,15.3,15.3,15.0,14.6,0,0,0,0,0,-0.9230498269812936,-1.6461350356732445,22,142,1,20948,-0.8660254037846808,-0.4999999999995806,0.6801727377708687,-0.7330518718298734,-0.36080915527333574,-0.9326396696854268,0,2023-05-22,0,-0.7610891058517549,-0.5771564578160264,-0.16196072112953863,-0.34589336916526714,-1.578715821403092,-1.6461350356732445,-0.0674192142701524,0.0,0.0,20.923049826981295
3,5,22,22,,15.3,15.2,15.1,15.0,14.7,0,0,0,0,0,-0.9471706887761624,-1.6461350356732445,22,142,1,20949,-1.0,-9.764796932969758e-13,0.6234898018589188,-0.781831482467882,-0.36348161248290156,-0.9316013725767206,0,2023-05-22,0,-0.9230498269812936,-0.6460052059323007,-0.02412086179486883,-0.3011654828438617,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,20.94717068877616
3,5,22,23,,15.2,15.1,15.1,15.1,14.8,0,0,0,0,0,-0.9490704891085406,-1.6461350356732445,22,142,1,20950,-0.8660254037838383,0.5000000000010398,0.5633200580635072,-0.8262387743160732,-0.3661510818414859,-0.9305554176223517,0,2023-05-22,0,-0.9471706887761624,-0.6989835217713879,-0.001899800332378243,-0.25008696733715274,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,20.94907048910854
3,5,22,24,,15.1,15.0,15.1,15.0,14.8,0,0,0,0,0,-0.978480269779667,-1.6461350356732445,22,142,1,20951,-0.5000000000002253,0.8660254037843086,0.4999999999999478,-0.8660254037844688,-0.3688175414057816,-0.9295018134201755,0,2023-05-22,0,-0.9490704891085406,-0.7998943688756562,-0.029409780671126318,-0.17858590090401072,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,20.978480269779666
3,5,23,1,,15.1,14.9,15.1,15.0,14.6,0,0,0,0,0,-1.0047861767072481,-1.6461350356732445,23,143,2,20952,-1.720834441345638e-12,1.0,0.4338837391177796,-0.9009688679023125,-0.3714809692572816,-0.928440568630901,0,2023-05-23,0,-0.978480269779667,-0.8727881290182047,-0.02630590692758117,-0.13199804768904344,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.00478617670725
3,5,23,2,,15.0,14.8,15.1,14.8,14.7,0,0,0,0,0,-1.0358636758716517,-1.6461350356732445,23,143,2,20953,0.5000000000003952,0.8660254037842104,0.36534102436627386,-0.9308737486442518,-0.37414134350238,-0.9273716919780516,0,2023-05-23,0,-1.0047861767072481,-0.9525552790969786,-0.03107749916440361,-0.08330839677467317,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.035863675871653
3,5,23,3,,15.0,14.8,14.8,14.7,14.6,0,0,0,0,0,-1.0723904993774471,-1.6461350356732445,23,143,2,20954,0.8660254037839364,0.5000000000008699,0.2947551744108551,-0.9555728057861559,-0.376798642272539,-0.9262951922478985,0,2023-05-23,0,-1.0358636758716517,-1.1848586843021496,-0.03652682350579539,0.11246818492470245,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.07239049937745
3,5,23,4,,14.9,14.7,14.6,14.6,14.4,0,0,0,0,0,-1.130411804135184,-1.6461350356732445,23,143,2,20955,1.0,6.461997858484439e-13,0.22252093395656275,-0.9749279121817669,-0.37945284372454086,-0.9252110782893594,0,2023-05-23,0,-1.0723904993774471,-1.3106947231041297,-0.058021304757736925,0.18028291896894566,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.130411804135186
3,5,23,5,,14.4,14.5,14.1,14.5,13.8,0,0,0,0,0,-1.287575466303681,-1.6461350356732445,23,143,2,20956,0.8660254037845827,-0.4999999999997506,0.14904226617605454,-0.9888308262251466,-0.38210392604062154,-0.9241193590139443,0,2023-05-23,0,-1.130411804135184,-1.2817166970335947,-0.15716366216849686,-0.005858769270086217,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.287575466303682
3,5,23,6,,14.5,14.7,14.3,14.6,13.9,0,0,1,1,1,-1.2274227979705563,-1.641658797157007,23,143,2,20957,0.4999999999999392,-0.8660254037844738,0.07473009358660859,-0.9972037971811664,-0.3847518674286369,-0.9230200433956874,0,2023-05-23,0,-1.287575466303681,-1.1391643611309141,0.060152668333124604,-0.08825843683964218,-1.6461350356732445,-1.6402606079596596,0.004476238516237574,-0.0013981891973473548,0.0,21.227422797970558
3,5,23,7,,14.9,14.9,14.6,14.7,14.2,35,21,22,24,30,-1.1164231773737325,-1.4517208961195662,23,143,2,20958,1.3905545338971062e-12,-1.0,2.6361455496908147e-13,-1.0,-0.3873966461222811,-0.9219131404710577,0,2023-05-23,0,-1.2274227979705563,-0.9378076630473677,0.11099962059682378,-0.1786155143263648,-1.641658797157007,-1.1789808965673438,0.18993790103744068,-0.2727399995522224,0.0,21.116423177373733
3,5,23,8,,15.4,15.2,15.1,14.9,14.3,88,81,65,81,84,-0.9796349764887626,-1.060594623144926,23,143,2,20959,-0.5000000000006812,-0.8660254037840454,-0.07473009358653632,-0.9972037971811718,-0.3900382403812525,-0.9207986593388895,0,2023-05-23,0,-1.1164231773737325,-0.5007705308702037,0.1367882008849699,-0.4788644456185589,-1.4517208961195662,-0.17107506112912935,0.3911262729746403,-0.8895195620157965,0.0,20.97963497648876
3,5,23,9,,16.2,15.9,16.1,15.3,15.0,198,201,158,190,199,-0.6745667971743793,-0.2590798617651509,23,143,2,20960,-0.8660254037841015,-0.5000000000005839,-0.14904226617598287,-0.9888308262251574,-0.39267662849138,-0.9196766091603302,0,2023-05-23,0,-0.9796349764887626,0.04841019000032582,0.30506817931438335,-0.7229769871747052,-1.060594623144926,0.7735692133567151,0.8015147613797751,-1.032649075121866,0.0,20.67456679717438
3,5,23,10,,17.2,17.1,17.5,15.8,15.9,337,369,276,286,289,-0.2487296361116356,0.6302510626858384,23,143,2,20961,-1.0,-2.1349092819457684e-12,-0.22252093395604874,-0.9749279121818842,-0.3953117887649063,-0.9185469991587203,0,2023-05-23,0,-0.6745667971743793,0.4857532477970668,0.4258371610627437,-0.7344828839087024,-0.2590798617651509,1.4458985098259634,0.8893309244509893,-0.8156474471401249,0.0,20.248729636111637
3,5,23,11,,18.7,18.4,20.2,17.4,18.0,628,581,528,614,654,0.5196703726452162,2.766755555021491,23,143,2,20962,-0.8660254037844175,0.5000000000000366,-0.29475517441100313,-0.9555728057861103,-0.39794369954058734,-0.917409838619551,0,2023-05-23,0,-0.2487296361116356,0.9897461604588634,0.7684000087568518,-0.47007578781364723,0.6302510626858384,3.0004692482177617,2.1365044923356526,-0.2337136931962709,0.0,19.480329627354784
3,5,23,12,,18.9,18.7,22.9,18.0,19.0,761,740,855,819,819,0.8768495732964349,4.216953657414656,23,143,2,20963,-0.5000000000012285,0.8660254037837294,-0.36534102436620636,-0.9308737486442783,-0.4005723391838577,-0.916265136890394,0,2023-05-23,0,0.5196703726452162,1.2579842766504743,0.35717920065121866,-0.38113470335403943,2.766755555021491,4.223751739730976,1.4501981023931654,-0.006798082316319842,0.0,19.123150426703564
3,5,23,13,,18.9,18.7,24.6,18.4,19.5,928,876,958,956,953,1.0622529530665514,5.210599129105641,23,143,2,20964,7.587147770972821e-13,1.0,-0.43388373911771433,-0.9009688679023439,-0.4031976860870868,-0.91511290338079,0,2023-05-23,0,0.8768495732964349,1.3989321564268251,0.18540337977011656,-0.3366792033602737,4.216953657414656,4.558596688647418,0.9936454716909848,0.6520024404582232,0.0,18.93774704693345
3,5,23,14,,18.9,18.5,24.9,18.5,19.5,906,905,961,967,955,1.0703425060693774,5.241478467134806,23,143,2,20965,0.499999999999392,0.8660254037847896,-0.5000000000000819,-0.8660254037843913,-0.4058197186696778,-0.913953147562206,0,2023-05-23,0,1.0622529530665514,1.4227173695271058,0.008089553002825989,-0.3523748634577284,5.210599129105641,4.6896607582722005,0.030879338029165204,0.5518177088626057,0.0,18.929657493930623
3,5,23,15,,18.8,18.4,24.4,18.4,19.3,866,886,892,897,893,0.9935784585339181,4.856232835017689,23,143,2,20966,0.8660254037842667,0.5000000000002978,-0.5633200580634472,-0.826238774316114,-0.40843841537829756,-0.9127858789679347,0,2023-05-23,0,1.0703425060693774,1.2263653827116656,-0.07676404753545929,-0.2327869241777475,5.241478467134806,4.5459964025477095,-0.38524563211711715,0.31023643246997956,0.0,19.006421541466082
3,5,23,16,,18.5,17.9,23.4,18.1,18.9,753,756,762,767,768,0.7902614934063018,3.935933226912149,23,143,2,20967,1.0,-1.4360029048619797e-14,-0.6234898018588622,-0.7818314824679272,-0.4110537546870406,-0.9116111071930214,0,2023-05-23,0,0.9935784585339181,0.9118172337442156,-0.20331696512761632,-0.12155574033791383,4.856232835017689,3.7856630965862785,-0.9202996081055401,0.15027013032587044,0.0,19.2097385065937
3,5,23,17,,16.9,16.8,20.5,16.9,17.5,581,580,589,590,591,0.11556194208002483,2.652789252822346,23,143,2,20968,0.8660254037842523,-0.5000000000003226,-0.6801727377708155,-0.7330518718299226,-0.413665715097554,-0.9104288418942083,0,2023-05-23,0,0.7902614934063018,-0.031668686766823564,-0.674699551326277,0.1472306288468484,3.935933226912149,2.612470066897795,-1.283143974089803,0.04031918592455108,0.0,19.884438057919976
3,5,23,18,,16.4,16.2,18.9,16.3,16.3,288,271,372,314,332,-0.24806187380236003,0.6704763100842267,23,143,2,20969,0.5000000000009425,-0.8660254037838946,-0.7330518718296763,-0.680172737771081,-0.41627427513931836,-0.9092390927898091,0,2023-05-23,0,0.11556194208002483,-0.1757065921682123,-0.36362381588238485,-0.07235528163414773,2.652789252822346,-0.19534704570709063,-1.9823129427381194,0.8658233557913173,0.0,20.24806187380236
3,5,23,19,,15.8,15.6,17.5,15.8,15.4,130,135,175,140,148,-0.5747844212377269,-0.5782065375310872,23,143,2,20970,-1.088994684545814e-12,-1.0,-0.7818314824681268,-0.6234898018586119,-0.41887941336974577,-0.9080418696596637,0,2023-05-23,0,-0.24806187380236003,-0.47970459962016104,-0.3267225474353669,-0.09507982161756584,0.6704763100842267,-1.0485051262801772,-1.248682847615314,0.47029858874909003,0.0,20.574784421237727
3,5,23,20,,15.3,15.3,16.2,15.1,14.7,20,20,25,20,21,-0.8585318542877185,-1.490688039987157,23,143,2,20971,-0.49999999999967804,-0.8660254037846246,-0.8262387743159101,-0.5633200580637464,-0.42148110837434377,-0.9068371823450639,0,2023-05-23,0,-0.5747844212377269,-0.7610891058517549,-0.2837474330499916,-0.09744274843596357,-0.5782065375310872,-1.578715821403092,-0.9124815024560697,0.08802778141593515,0.0,20.85853185428772
3,5,23,21,,15.2,15.0,15.0,14.7,14.3,0,0,0,0,0,-1.0447021187569228,-1.6461350356732445,23,143,2,20972,-0.8660254037835223,-0.5000000000015871,-0.866025403784324,-0.5000000000001986,-0.4240793387669624,-0.90562504074864,0,2023-05-23,0,-0.8585318542877185,-0.9230498269812936,-0.18617026446920426,-0.1216522917756292,-1.490688039987157,-1.6461350356732445,-0.15544699568608755,0.0,0.0,21.044702118756923
3,5,23,22,,15.0,14.8,14.2,14.4,13.9,0,0,0,0,0,-1.1954609515867012,-1.6461350356732445,23,143,2,20973,-1.0,3.4463993649715165e-13,-0.9009688679024828,-0.43388373911742595,-0.42667408318992445,-0.9044054548343002,0,2023-05-23,0,-1.0447021187569228,-0.9471706887761624,-0.15075883282977842,-0.2482902628105388,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.1954609515867
3,5,23,23,,14.7,14.6,13.8,14.2,13.6,0,0,0,0,0,-1.3129397163524428,-1.6461350356732445,23,143,2,20974,-0.8660254037849967,0.4999999999990334,-0.930873748644146,-0.3653410243665434,-0.4292653203141885,-0.9031784346271545,0,2023-05-23,0,-1.1954609515867012,-0.9490704891085406,-0.1174787647657416,-0.36386922724390214,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.312939716352442
3,5,23,24,,14.4,14.3,13.5,14.0,13.4,0,0,0,0,0,-1.4263022637676641,-1.6461350356732445,23,143,2,20975,-0.5000000000006564,0.8660254037840597,-0.9555728057860705,-0.29475517441113186,-0.43185302883956267,-0.9019439902134144,0,2023-05-23,0,-1.3129397163524428,-0.978480269779667,-0.11336254741522134,-0.44782199398799716,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.426302263767663
3,5,24,1,,14.2,13.9,13.1,13.9,13.3,0,0,0,0,0,-1.528823519705841,-1.6461350356732445,24,144,3,20976,-3.997148115515107e-13,1.0,-0.9749279121818543,-0.22252093395618006,-0.43443718749486687,-0.9007021317403162,0,2023-05-24,0,-1.4263022637676641,-1.0047861767072481,-0.10252125593817696,-0.524037342998593,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.528823519705842
3,5,24,2,,13.9,13.7,12.7,13.7,13.0,0,0,0,0,0,-1.6463022844715824,-1.6461350356732445,24,144,3,20977,0.49999999999996403,0.8660254037844594,-0.9888308262251034,-0.1490422661763409,-0.43701777503805644,-0.8994528694160616,0,2023-05-24,0,-1.528823519705841,-1.0358636758716517,-0.11747876476574137,-0.6104386085999307,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.64630228447158
3,5,24,3,,13.8,12.9,12.5,13.9,13.2,0,0,0,0,0,-1.7142399787772038,-1.6461350356732445,24,144,3,20978,0.8660254037836875,0.5000000000013011,-0.9972037971811617,-0.07473009358667065,-0.43959477025649923,-0.898196213509685,0,2023-05-24,0,-1.6463022844715824,-1.0723904993774471,-0.06793769430562135,-0.6418494793997567,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.714239978777204
3,5,24,4,,13.4,13.3,12.3,13.9,13.2,0,0,0,0,0,-1.7239543073285368,-1.6461350356732445,24,144,3,20979,1.0,-6.749198439456835e-13,-1.0,-9.847460124481555e-14,-0.442168151967073,-0.896932174351006,0,2023-05-24,0,-1.7142399787772038,-1.130411804135184,-0.009714328551333029,-0.5935425031933528,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.723954307328537
3,5,24,5,,14.2,13.8,13.0,14.4,13.6,0,0,0,0,0,-1.472456603918966,-1.6461350356732445,24,144,3,20980,0.8660254037848316,-0.49999999999931943,-0.9972037971811933,0.07473009358624752,-0.44473789901632704,-0.8956607623305507,0,2023-05-24,0,-1.7239543073285368,-1.287575466303681,0.2514977034095709,-0.18488113761528502,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.472456603918967
3,5,24,6,,14.2,13.6,12.7,14.3,13.4,1,1,1,1,1,-1.5374206979277307,-1.6388029404512254,24,144,3,20981,0.5000000000019457,-0.8660254037833154,-0.9888308262251667,0.1490422661759213,-0.4473039902807262,-0.8943819878994321,0,2023-05-24,0,-1.472456603918966,-1.2274227979705563,-0.0649640940087648,-0.3099978999571744,-1.6461350356732445,-1.641658797157007,0.007332095222019053,0.0028558567057814788,0.0,21.53742069792773
3,5,24,7,,14.7,13.9,13.4,14.5,13.7,53,56,74,54,59,-1.3720209729561503,-1.2122158266873435,24,144,3,20982,6.943490410297881e-14,-1.0,-0.9749279121818475,0.22252093395620973,-0.44986640466677963,-0.893095861569286,0,2023-05-24,0,-1.5374206979277307,-1.1164231773737325,0.1653997249715804,-0.2555977955824178,-1.6388029404512254,-1.4517208961195662,0.4265871137638819,0.23950506943222272,0.0,21.37202097295615
3,5,24,8,,15.5,14.7,14.9,14.8,14.9,193,175,234,142,178,-0.9949603383431306,-0.2952491081462726,24,144,3,20983,-0.4999999999986748,-0.8660254037852038,-0.9555728057861956,0.29475517441072635,-0.45242512111120187,-0.8918023939121908,0,2023-05-24,0,-1.3720209729561503,-0.9796349764887626,0.37706063461301975,-0.015325361854367947,-1.2122158266873435,-1.060594623144926,0.9169667185410709,0.7653455149986533,0.0,20.99496033834313
3,5,24,9,,16.5,15.9,17.4,16.0,16.9,346,335,414,345,393,-0.34367849752930424,1.0446259567543055,24,144,3,20984,-0.8660254037847621,-0.49999999999943967,-0.9308737486441349,0.3653410243665718,-0.45498011858113646,-0.8905015955605554,0,2023-05-24,0,-0.9949603383431306,-0.6745667971743793,0.6512818408138263,0.33088829964507505,-0.2952491081462726,-0.2590798617651509,1.339875064900578,1.3037058185194563,0.0,20.343678497529304
3,5,24,10,,17.5,17.1,20.4,17.5,18.7,504,505,667,573,608,0.35190258451129003,2.5495768076000536,24,144,3,20985,-1.0,-8.137896521516411e-13,-0.9009688679024696,0.43388373911745337,-0.457531376074253,-0.8891934772070702,0,2023-05-24,0,-0.34367849752930424,-0.2487296361116356,0.6955810820405943,0.6006322206229256,1.0446259567543055,0.6302510626858384,1.504950850845748,1.9193257449142151,0.0,19.64809741548871
3,5,24,11,,18.6,18.2,22.9,18.3,20.1,783,760,848,808,841,0.9152365318529098,4.283690886836062,24,144,3,20986,-0.8660254037846664,0.4999999999996055,-0.8660254037845362,0.49999999999983114,-0.4600788726189956,-0.8878780496045806,0,2023-05-24,0,0.35190258451129003,0.5196703726452162,0.5633339473416197,0.39556615920769356,2.5495768076000536,2.766755555021491,1.7341140792360088,1.5169353318145715,0.0,19.08476346814709
3,5,24,12,,18.9,18.6,24.4,18.6,20.6,895,915,965,904,927,1.1476600380346755,5.107544754651091,24,144,3,20987,-0.5000000000000844,0.86602540378439,-0.8262387743158929,0.5633200580637716,-0.4626225872747427,-0.8865553235660045,0,2023-05-24,0,0.9152365318529098,0.8768495732964349,0.23242350618176577,0.27081046473824066,4.283690886836062,4.216953657414656,0.8238538678150285,0.8905910972364346,0.0,18.852339961965324
3,5,24,13,,19.1,18.9,25.0,19.1,21.0,958,972,1004,966,981,1.3155650529267753,5.51112052276721,24,144,3,20988,2.6084500334555303e-13,1.0,-0.7818314824681079,0.6234898018586357,-0.4651624991319034,-0.8852253099642836,0,2023-05-24,0,1.1476600380346755,1.0622529530665514,0.16790501489209975,0.25331209986022385,5.107544754651091,5.210599129105641,0.40357576811611917,0.30052139366156894,0.0,18.684434947073225
3,5,24,14,,19.5,18.9,25.5,19.4,21.4,965,964,986,971,982,1.4461907263285896,5.493375319699267,24,144,3,20989,0.49999999999896083,0.8660254037850386,-0.733051871829965,0.6801727377707699,-0.46769858731219016,-0.8838880197322405,0,2023-05-24,0,1.3155650529267753,1.0703425060693774,0.1306256734018143,0.37584822025921216,5.51112052276721,5.241478467134806,-0.017745203067942583,0.25189685256446115,0.0,18.553809273671412
3,5,24,15,,19.8,18.9,25.8,19.3,21.2,894,893,907,897,903,1.4675742163638383,4.944495737327356,24,144,3,20990,0.8660254037849273,0.4999999999991537,-0.6801727377709599,0.7330518718297887,-0.4702308309687402,-0.882543463862516,0,2023-05-24,0,1.4461907263285896,0.9935784585339181,0.021383490035248753,0.4739957578299202,5.493375319699267,4.856232835017689,-0.548879582371911,0.08826290230966727,0.0,18.53242578363616
3,5,24,16,,19.4,18.9,25.5,19.1,20.6,761,763,775,765,768,1.3430532421897179,3.973357855220743,24,144,3,20991,1.0,4.835097447031092e-13,-0.6234898018588383,0.7818314824679462,-0.47275920928627424,-0.8811916534074847,0,2023-05-24,0,1.4675742163638383,0.7902614934063018,-0.12452097417412045,0.5527917487834161,4.944495737327356,3.935933226912149,-0.9711378821066132,0.037424628308594166,0.0,18.65694675781028
3,5,24,17,,17.7,17.4,23.5,17.8,18.9,584,587,598,589,592,0.6404289610949316,2.679963840269924,24,144,3,20992,0.8660254037854108,-0.4999999999983162,-0.5633200580637978,0.826238774315875,-0.4752837014813052,-0.8798325994791449,0,2023-05-24,0,1.3430532421897179,0.11556194208002483,-0.7026242810947863,0.5248670190149068,3.973357855220743,2.652789252822346,-1.293394014950819,0.02717458744757817,0.0,19.359571038905067
3,5,24,18,,17.5,17.2,21.8,17.2,18.1,379,386,393,382,385,0.37203147663036973,1.1763202510954556,24,144,3,20993,0.4999999999997983,-0.8660254037845551,-0.5000000000000555,0.8660254037844065,-0.47780428680229653,-0.8784663132490333,0,2023-05-24,0,0.6404289610949316,-0.24806187380236003,-0.2683974844645619,0.6200933504327297,2.679963840269924,0.6704763100842267,-1.5036435891744686,0.5058439410112289,0.0,19.62796852336963
3,5,24,19,,16.7,16.2,19.9,16.6,17.2,176,176,184,177,178,-0.05540172655168435,-0.33948961181906545,24,144,3,20994,1.2278644927517717e-12,-1.0,-0.4338837391176869,0.9009688679023571,-0.48032094452978275,-0.8770928059481604,0,2023-05-24,0,0.37203147663036973,-0.5747844212377269,-0.4274332031820541,0.5193826946860425,1.1763202510954556,-0.5782065375310872,-1.5158098629145211,0.23871692571202174,0.0,20.055401726551683
3,5,24,20,,16.1,15.7,18.2,16.0,16.2,25,27,27,25,25,-0.40846155280006086,-1.4571807834283672,24,144,3,20995,-0.4999999999992469,-0.8660254037848735,-0.3653410243666014,0.9308737486441233,-0.4828336539766398,-0.8757120888668641,0,2023-05-24,0,-0.05540172655168435,-0.8585318542877185,-0.3530598262483765,0.45007030148765764,-0.33948961181906545,-1.490688039987157,-1.1176911716093016,0.03350725655878972,0.0,20.408461552800063
3,5,24,21,,15.8,15.4,17.0,16.0,15.8,0,0,0,0,0,-0.5747168915618952,-1.6461350356732445,24,144,3,20996,-0.8660254037841829,-0.500000000000443,-0.29475517441097404,0.9555728057861193,-0.48534239448818006,-0.8743241733547573,0,2023-05-24,0,-0.40846155280006086,-1.0447021187569228,-0.16625533876183435,0.46998522719502756,-1.4571807834283672,-1.6461350356732445,-0.18895425224487727,0.0,0.0,20.574716891561895
3,5,24,22,,15.7,15.2,16.6,15.8,15.8,0,0,0,0,0,-0.6490324402401125,-1.6461350356732445,24,144,3,20997,-1.0,-1.5322983725457742e-13,-0.2225209339564624,0.9749279121817899,-0.4878471454423097,-0.8729290708206423,0,2023-05-24,0,-0.5747168915618952,-1.1954609515867012,-0.07431554867821732,0.5464285113465887,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,20.649032440240113
3,5,24,23,,15.6,15.1,16.1,15.2,15.2,0,0,0,0,0,-0.8066587102985383,-1.6461350356732445,24,144,3,20998,-0.8660254037852456,0.49999999999860223,-0.14904226617640245,0.9888308262250942,-0.49034788624976705,-0.8715267927323781,0,2023-05-24,0,-0.6490324402401125,-1.3129397163524428,-0.15762627005842578,0.5062810060539045,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,20.80665871029854
3,5,24,24,,15.6,14.8,15.4,15.0,14.8,0,0,0,0,0,-0.9326449345491891,-1.6461350356732445,24,144,3,20999,-0.4999999999995123,0.8660254037847203,-0.07473009358650598,0.997203797181174,-0.4928445963542476,-0.8701173506168112,0,2023-05-24,0,-0.8066587102985383,-1.4263022637676641,-0.12598622425065076,0.49365732921847505,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,20.932644934549188
3,5,25,1,,15.6,14.5,15.1,14.8,14.6,0,0,0,0,0,-1.0175244728614148,-1.6461350356732445,25,145,4,21000,-8.975845853032397e-13,1.0,-1.6070832296378168e-13,1.0,-0.4953372552325611,-0.8687007560596874,0,2023-05-25,0,-0.9326449345491891,-1.528823519705841,-0.08487953831222572,0.5112990468444263,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,21.017524472861414
